path_num|points|times
45|0,1,1;-4,-4,1;-2,-1,1;,2,-2,1;4,3,1;-3,0,1;,1,-2,1|96,74,91,70,90,69,149
46|1,-2,1;-1,-1,1;2,4,1;,4,-2,1;-2,4,1;0,2,1|144,63,91,149,97,104
47|0,2,1;-2,-3,1;-4,-4,1;-2,3,1;1,0,1|124,139,141,117,102
48|1,0,1;-3,-3,1;-2,4,1;4,2,1;-3,3,1;,0,-4,1;-2,-2,1|125,113,106,79,129,66,72
49|-2,-2,1;,4,-4,1;2,4,1;-4,3,1;-3,-1,1;-1,3,1|84,142,79,131,87,94
50|-1,3,1;-2,0,1;,4,-3,1;-4,-2,1;,0,-4,1|131,146,79,128,103
51|0,-4,1;2,1,1;,1,-2,1;3,4,1;-1,-2,1;0,2,1;,1,-4,1|134,94,60,94,85,104,77
52|1,-4,1;0,2,1;,2,-4,1;-4,0,1;-3,-1,1;-2,-2,1|148,92,132,73,98,108
53|-2,-2,1;,4,-4,1;2,3,1;0,1,1;3,2,1;1,0,1|140,137,70,106,87,138
54|1,0,1;3,1,1;,4,-1,1;,0,-2,1;-1,0,1;-2,3,1;-4,-4,1|77,138,87,72,102,63,79
55|-4,-4,1;4,4,1;1,3,1;3,4,1;,1,-2,1;-1,3,1|139,122,123,104,91,79
56|-1,3,1;1,2,1;-2,-1,1;2,2,1;-2,1,1;,4,-3,1|103,135,103,133,87,116
57|4,-3,1;-4,1,1;,4,-4,1;-3,4,1;-4,-1,1|107,145,127,102,145
58|-4,-1,1;-1,1,1;-4,-2,1;,4,-1,1;3,4,1;-4,2,1|107,81,81,110,125,76
59|-4,2,1;-1,-3,1;-4,0,1;-1,3,1;1,0,1|141,123,122,119,88
60|1,0,1;,0,-4,1;,1,-3,1;-1,-1,1;-3,3,1|86,126,143,127,148
61|-3,3,1;-2,-3,1;,3,-1,1;,2,-3,1;-4,1,1;,4,-3,1;-2,-2,1|67,71,141,83,69,126,107
62|-2,-2,1;,0,-3,1;3,3,1;-1,-1,1;-4,1,1;-1,-3,1|73,94,81,124,140,122
63|-1,-3,1;2,0,1;-4,4,1;-2,-3,1;2,2,1;,1,-1,1|84,145,112,67,74,112
64|1,-1,1;-1,3,1;2,0,1;-3,-1,1;,4,-4,1;-4,-1,1|69,112,131,96,149,78
65|-4,-1,1;-2,-2,1;,0,-3,1;-1,-1,1;-3,0,1;-1,-4,1|100,100,107,148,137,74
66|-1,-4,1;4,3,1;,1,-4,1;,4,-3,1;,1,-1,1;,2,-3,1;3,0,1|96,82,118,93,125,107,62
67|3,0,1;-1,-1,1;,4,-3,1;2,2,1;4,1,1;-1,4,1;-2,2,1|68,137,72,114,71,111,72
68|-2,2,1;1,0,1;-1,1,1;3,2,1;1,1,1;-2,3,1;-4,0,1|69,106,133,144,74,72,60
69|-4,0,1;4,1,1;,1,-2,1;4,3,1;-4,1,1;-1,4,1;,2,-4,1|119,60,86,85,142,97,94
70|2,-4,1;-3,2,1;-4,4,1;-3,1,1;,3,-1,1;,4,-2,1;-3,4,1|79,99,123,87,100,103,104
71|-3,4,1;,2,-2,1;1,2,1;-1,4,1;-4,3,1|67,132,143,146,113
72|-4,3,1;4,2,1;-2,4,1;,3,-2,1;-3,3,1|98,139,146,103,121
73|-3,3,1;-1,2,1;,1,-1,1;-2,0,1;-4,-2,1;-2,-4,1;,3,-2,1|119,76,120,83,110,92,94
74|3,-2,1;,0,-4,1;-2,1,1;-1,4,1;3,2,1;,2,-1,1;-3,-4,1|60,142,95,65,112,71,134
75|-3,-4,1;1,0,1;-1,-3,1;2,1,1;-1,0,1;,4,-3,1|63,122,129,128,61,108
76|4,-3,1;0,4,1;-3,-3,1;,4,-1,1;-3,-4,1;,1,-3,1|80,148,70,126,128,110
77|1,-3,1;,0,-2,1;4,2,1;-1,1,1;,3,-1,1;,0,-3,1|119,116,124,86,112,62
78|0,-3,1;-4,-4,1;,3,-3,1;0,0,1;-2,3,1;,1,-2,1|116,68,108,69,89,101
79|1,-2,1;,0,-1,1;3,3,1;,2,-1,1;,4,-2,1;-1,0,1;-3,3,1|89,101,93,121,88,64,75
80|-3,3,1;-4,1,1;,4,-4,1;,3,-1,1;1,2,1;,0,-3,1|109,96,130,119,70,85
81|0,-3,1;,3,-2,1;-3,-3,1;,4,-4,1;0,0,1;-1,-4,1;1,3,1|82,71,87,116,75,129,80
82|1,3,1;-2,-1,1;-4,1,1;2,4,1;,1,-1,1;,2,-3,1;0,3,1|80,113,89,141,76,79,73
83|0,3,1;-2,2,1;4,3,1;1,1,1;-1,-2,1;-2,4,1|85,112,102,91,75,148
84|-2,4,1;-4,0,1;-2,-4,1;1,0,1;-4,-3,1;,4,-4,1;2,4,1|142,139,72,106,70,89,66
85|2,4,1;1,1,1;,0,-4,1;-2,0,1;-3,-3,1;-2,-4,1;3,2,1|67,115,74,95,117,68,87
86|3,2,1;0,3,1;,2,-1,1;-4,-3,1;0,1,1;-1,-3,1|130,83,77,113,118,123
87|-1,-3,1;,4,-1,1;-4,0,1;1,1,1;-4,-4,1;-2,3,1;,0,-2,1|149,68,102,73,85,94,69
88|0,-2,1;,1,-4,1;3,0,1;4,3,1;,0,-4,1;,4,-1,1|112,131,143,88,142,76
89|4,-1,1;,2,-3,1;-2,-4,1;3,3,1;-2,2,1;-3,-1,1;2,4,1|85,82,109,120,113,94,62
90|2,4,1;-4,0,1;-1,-1,1;4,2,1;-1,-2,1;-4,4,1;-2,-3,1|69,77,132,89,129,92,100
91|-2,-3,1;1,0,1;-3,-2,1;4,0,1;,2,-2,1|102,99,149,148,133
92|2,-2,1;4,4,1;-4,-1,1;-3,-3,1;-4,-4,1;-2,-2,1|128,78,121,62,112,135
93|-2,-2,1;-4,-3,1;2,2,1;-2,3,1;-1,2,1;,3,-4,1;-4,2,1|117,85,88,108,92,71,136
94|-4,2,1;-2,-2,1;4,3,1;3,4,1;-4,-1,1;-2,4,1|132,102,126,132,101,90
95|-2,4,1;-3,3,1;,1,-4,1;-3,2,1;,3,-2,1|147,110,103,115,113
96|3,-2,1;,2,-3,1;-3,4,1;-2,3,1;,0,-2,1;,1,-3,1|63,130,143,95,133,92
97|1,-3,1;,4,-4,1;,0,-2,1;-2,0,1;,2,-3,1;0,2,1|120,130,92,93,94,87
98|0,2,1;,2,-3,1;1,2,1;-3,3,1;2,4,1;-4,2,1|125,116,62,124,101,129
99|-4,2,1;,1,-3,1;0,1,1;-3,2,1;2,0,1;,1,-1,1;3,1,1|80,69,127,135,73,98,88
100|3,1,1;,0,-4,1;4,2,1;-3,1,1;,0,-3,1;3,0,1|110,149,83,64,119,143
101|3,0,1;,0,-1,1;-4,3,1;2,4,1;-4,-3,1;,1,-4,1|138,74,136,66,76,76
102|1,-4,1;,4,-1,1;-1,4,1;-3,-4,1;4,1,1;2,0,1|123,123,114,116,69,71
103|2,0,1;1,4,1;,4,-4,1;3,3,1;-4,-3,1;-2,1,1|113,71,106,66,147,93
104|-2,1,1;,4,-3,1;0,0,1;,4,-2,1;,2,-4,1|139,118,122,107,101
105|2,-4,1;3,1,1;,1,-4,1;2,1,1;-3,0,1;,4,-4,1|70,100,105,139,105,69
106|4,-4,1;-1,0,1;,1,-4,1;-1,-3,1;-2,1,1|137,135,99,141,137
107|-2,1,1;0,3,1;3,4,1;2,0,1;1,4,1;3,2,1|64,134,128,148,73,136
108|3,2,1;-4,0,1;,1,-3,1;-3,3,1;3,0,1;-2,4,1;-3,-2,1;-4,-4,1|60,62,119,87,79,100,62,70
109|-4,-4,1;-1,0,1;-4,-1,1;4,2,1;-2,-2,1|119,135,82,126,142
110|-2,-2,1;1,4,1;4,3,1;-4,0,1;-2,-1,1;3,2,1|138,113,69,139,140,65
111|3,2,1;1,1,1;,3,-3,1;-1,4,1;4,1,1;1,2,1|72,114,64,149,147,101
112|1,2,1;-4,0,1;4,3,1;-4,1,1;1,4,1;-2,-1,1|127,71,88,86,87,141
113|-2,-1,1;-3,4,1;,3,-4,1;0,2,1;-4,4,1;,0,-1,1|134,121,117,68,62,148
114|0,-1,1;-2,4,1;-1,3,1;,2,-2,1;1,2,1|134,125,105,116,117
115|1,2,1;2,1,1;-4,2,1;-3,4,1;-2,0,1;,3,-1,1;-4,3,1|67,64,98,107,140,90,68
116|-4,3,1;2,4,1;4,3,1;1,0,1;-2,1,1;3,0,1|135,109,95,92,74,99
117|3,0,1;,2,-2,1;-1,3,1;,0,-2,1;-1,1,1;,2,-1,1|127,95,67,71,149,124
118|2,-1,1;-4,1,1;,1,-3,1;,2,-4,1;1,2,1;-3,3,1|62,88,62,138,129,83
119|-3,3,1;,4,-2,1;1,4,1;-1,-4,1;0,1,1;4,3,1|91,88,143,146,119,111
120|4,3,1;,3,-3,1;-2,1,1;4,0,1;-1,-2,1|112,148,90,149,122
121|-1,-2,1;-2,1,1;0,3,1;-2,-4,1;-3,-2,1;2,3,1|91,141,94,95,126,108
122|2,3,1;4,2,1;-2,-4,1;1,4,1;3,0,1;,2,-2,1|107,133,107,144,130,78
123|2,-2,1;1,3,1;-2,-4,1;-1,0,1;-2,4,1;0,3,1|88,93,139,113,64,90
124|0,3,1;1,1,1;-3,-1,1;-4,2,1;-3,3,1|127,143,103,124,75
125|-3,3,1;-1,-4,1;2,0,1;-1,3,1;,2,-4,1;,0,-1,1;-4,-4,1|80,81,147,84,76,83,101
126|-4,-4,1;-1,2,1;4,0,1;-2,1,1;2,4,1;-3,1,1|98,140,118,74,104,86
127|-3,1,1;,2,-4,1;-4,1,1;,2,-3,1;4,4,1;0,0,1|68,125,133,136,71,104
128|0,0,1;-3,-1,1;4,3,1;-2,2,1;-3,4,1;,4,-3,1|73,126,142,76,108,147
129|4,-3,1;2,1,1;,4,-2,1;3,3,1;-3,-3,1;-2,-2,1|86,132,109,73,73,100
130|-2,-2,1;3,3,1;4,1,1;3,2,1;0,3,1|135,108,144,111,126
131|0,3,1;,3,-2,1;-4,2,1;3,3,1;,4,-3,1;-3,-1,1|72,92,135,102,143,131
132|-3,-1,1;,3,-4,1;-4,-2,1;-2,-1,1;-1,1,1|147,117,146,131,138
133|-1,1,1;,0,-2,1;-3,3,1;,2,-2,1;-2,2,1;0,3,1|119,135,87,130,114,74
134|0,3,1;,2,-4,1;-2,4,1;-1,3,1;,0,-1,1;-1,4,1|144,95,130,84,127,81
135|-1,4,1;1,0,1;-3,-2,1;4,1,1;-3,-3,1;0,4,1;-2,3,1|110,70,91,86,126,66,120
136|-2,3,1;-4,2,1;-1,1,1;,3,-1,1;4,4,1|123,135,149,111,94
137|4,4,1;-3,-4,1;-1,3,1;,2,-4,1;,0,-1,1;-3,1,1;,2,-3,1|75,123,68,85,138,71,138
138|2,-3,1;4,4,1;-2,-4,1;2,0,1;,3,-3,1|135,148,87,107,112
139|3,-3,1;1,1,1;2,4,1;,0,-3,1;-3,-4,1|140,90,136,110,132
140|-3,-4,1;3,4,1;,0,-4,1;,3,-3,1;2,2,1;-3,-1,1|70,86,145,138,66,112
141|-3,-1,1;,4,-2,1;0,3,1;,1,-4,1;4,0,1;3,1,1|82,114,108,81,136,100
142|3,1,1;,1,-1,1;-3,-4,1;1,2,1;-1,0,1;1,4,1;,4,-1,1|60,117,90,124,82,92,103
143|4,-1,1;-2,0,1;-3,1,1;1,3,1;-3,-1,1;-2,4,1|115,75,141,109,136,118
144|-2,4,1;-1,1,1;-4,-2,1;3,2,1;0,1,1;-3,-4,1|111,74,106,118,123,148
145|-3,-4,1;1,1,1;,0,-3,1;,1,-1,1;3,4,1;,4,-1,1|144,118,111,75,120,121
146|4,-1,1;2,0,1;-3,-2,1;-2,-3,1;-4,2,1;3,3,1|108,68,108,61,94,146
147|3,3,1;,2,-4,1;,3,-1,1;-1,-3,1;-2,3,1;2,1,1|107,128,75,117,112,116
148|2,1,1;0,4,1;,2,-4,1;3,0,1;-3,1,1;-2,3,1|86,70,111,129,87,147
149|-2,3,1;3,4,1;1,2,1;-4,-1,1;3,2,1;-1,-1,1;0,3,1|67,128,69,76,102,112,104
150|0,3,1;4,4,1;-4,-2,1;4,2,1;1,3,1;,2,-4,1|86,122,90,143,78,146
151|2,-4,1;-2,-1,1;,4,-3,1;-3,3,1;-4,-3,1;-2,0,1;1,2,1;-1,-3,1|103,64,68,61,98,76,128,80
152|-1,-3,1;3,0,1;4,1,1;-2,0,1;3,2,1;-2,3,1|119,138,130,81,66,98
153|-2,3,1;1,4,1;-1,-4,1;4,1,1;-2,0,1;,2,-4,1|100,121,83,66,132,145
154|2,-4,1;-2,-3,1;2,1,1;-1,0,1;-3,-3,1|125,135,135,84,106
155|-3,-3,1;-4,3,1;-1,2,1;,2,-3,1;,4,-4,1;-2,4,1;0,2,1|81,76,86,132,120,93,101
156|0,2,1;-2,-4,1;1,0,1;2,4,1;,4,-2,1;,3,-3,1|97,103,142,78,144,134
157|3,-3,1;-3,4,1;,4,-1,1;0,4,1;-3,-2,1;-2,2,1;-1,-3,1|101,113,76,117,86,90,92
158|-1,-3,1;,2,-2,1;3,3,1;2,2,1;,0,-1,1;-3,4,1|145,109,89,67,103,110
159|-3,4,1;-1,3,1;-2,2,1;3,1,1;4,3,1|147,98,135,139,105
160|4,3,1;-3,-1,1;-2,-4,1;,2,-2,1;1,2,1;-3,0,1;,3,-3,1|87,65,76,112,60,147,136
161|3,-3,1;,2,-2,1;4,4,1;-1,2,1;,2,-1,1;-4,-3,1|112,77,139,71,148,89
162|-4,-3,1;1,2,1;,2,-4,1;-1,1,1;4,4,1;2,1,1|113,129,102,75,137,136
163|2,1,1;0,4,1;-2,1,1;-3,4,1;-1,-3,1;4,4,1|149,90,92,111,111,88
164|4,4,1;1,1,1;-3,4,1;-1,-1,1;0,1,1;3,4,1|67,115,92,147,94,87
165|3,4,1;-1,3,1;-3,0,1;,1,-3,1;-2,2,1;2,0,1|135,88,142,70,81,137
166|2,0,1;-1,1,1;-3,-2,1;-1,2,1;3,1,1;,1,-3,1|143,107,144,84,71,144
167|1,-3,1;4,1,1;-4,-2,1;-3,4,1;-2,-4,1;-3,-3,1|90,135,66,107,144,85
168|-3,-3,1;-1,-1,1;-3,2,1;0,1,1;,1,-1,1;,0,-4,1|77,142,96,68,143,61
169|0,-4,1;-4,3,1;,3,-3,1;-4,-2,1;,1,-1,1;,0,-3,1;,3,-2,1|110,72,93,139,148,75,62
170|3,-2,1;-3,-1,1;,1,-4,1;-4,0,1;4,4,1;-3,-4,1|89,141,85,131,114,98
171|-3,-4,1;-1,2,1;,4,-3,1;2,1,1;-3,2,1;3,4,1;1,2,1|103,102,124,108,65,87,72
172|1,2,1;-2,3,1;,2,-1,1;-1,1,1;0,2,1;3,4,1|146,132,103,94,94,112
173|3,4,1;-3,-4,1;-1,4,1;,3,-3,1;1,4,1;,2,-1,1|116,97,110,101,106,89
174|2,-1,1;-2,4,1;-4,0,1;-1,2,1;-3,-1,1|127,95,114,120,127
175|-3,-1,1;,2,-4,1;4,3,1;3,1,1;-4,-2,1;1,4,1;,4,-1,1|94,78,126,143,81,77,92
176|4,-1,1;-1,2,1;-3,4,1;2,3,1;-2,2,1;,4,-4,1|119,145,117,95,64,96
177|4,-4,1;-2,-1,1;,2,-2,1;4,4,1;3,0,1;0,4,1|140,96,96,132,104,111
178|0,4,1;,3,-2,1;-2,1,1;3,4,1;-4,1,1;-1,-4,1|140,71,147,79,122,88
179|-1,-4,1;4,1,1;-3,-4,1;-4,-1,1;-1,3,1;0,4,1|62,77,70,116,146,125
180|0,4,1;-2,1,1;,4,-4,1;-3,1,1;,0,-2,1;-3,4,1;-1,-4,1|115,70,105,72,69,105,144
181|-1,-4,1;,4,-2,1;-3,0,1;,0,-4,1;1,2,1|142,87,117,139,146
182|1,2,1;,4,-1,1;-3,-3,1;,2,-1,1;-3,2,1|114,139,149,67,149
183|-3,2,1;1,0,1;-4,-4,1;2,1,1;1,2,1|120,143,121,121,62
184|1,2,1;-4,3,1;,3,-4,1;,4,-2,1;-3,2,1;4,4,1;-2,-1,1|61,62,80,87,138,147,65
185|-2,-1,1;-4,0,1;2,2,1;,3,-3,1;-1,-1,1;-2,1,1|124,91,86,127,138,102
186|-2,1,1;0,2,1;,2,-3,1;,3,-2,1;2,1,1;,1,-4,1|88,117,131,133,103,61
187|1,-4,1;-4,-3,1;-1,-4,1;,3,-3,1;-4,-2,1;-3,3,1;-4,4,1|122,68,102,135,65,126,65
188|-4,4,1;,0,-4,1;1,3,1;,3,-4,1;4,1,1;,0,-2,1;-2,2,1|91,71,113,69,107,93,121
189|-2,2,1;4,3,1;3,0,1;-3,4,1;,0,-4,1;-2,3,1;,3,-4,1|120,83,106,114,65,126,64
190|3,-4,1;-4,-3,1;,2,-1,1;1,0,1;-1,-3,1;,1,-4,1;-3,2,1|117,79,121,83,142,66,67
191|-3,2,1;0,0,1;,3,-1,1;2,0,1;,3,-4,1;-1,4,1;2,2,1|117,60,106,92,81,113,103
192|2,2,1;-1,3,1;2,4,1;1,3,1;-1,2,1;-3,-1,1|120,149,79,104,73,111
193|-3,-1,1;-4,-4,1;0,1,1;-3,-2,1;,0,-4,1;-3,4,1;4,2,1|89,100,84,82,98,98,122
194|4,2,1;,2,-3,1;,4,-4,1;-1,3,1;-2,2,1;-4,1,1;-1,-3,1|95,62,141,82,69,69,132
195|-1,-3,1;-2,-4,1;2,2,1;4,1,1;-3,0,1;-4,1,1|140,131,69,125,107,74
196|-4,1,1;0,4,1;-2,1,1;-1,-2,1;-4,-4,1;-1,2,1;,3,-2,1|100,96,111,120,61,88,80
197|3,-2,1;-4,3,1;-1,-3,1;1,0,1;-4,-1,1;2,0,1;,1,-2,1|127,64,132,60,102,102,83
198|1,-2,1;-2,3,1;,3,-2,1;-2,1,1;3,2,1;,1,-1,1|134,115,77,128,98,90
199|1,-1,1;4,0,1;-4,4,1;-1,-4,1;3,4,1;1,3,1|99,148,87,78,92,132
200|1,3,1;-2,2,1;,2,-1,1;-2,-4,1;,1,-3,1;3,2,1|70,145,95,91,120,130
201|3,2,1;-1,-4,1;-3,0,1;-2,-1,1;-1,4,1;-4,0,1|130,65,114,84,145,117
202|-4,0,1;-3,4,1;-1,-4,1;-3,-2,1;-2,4,1;-3,3,1|140,84,141,124,117,90
203|-3,3,1;,0,-1,1;4,1,1;,0,-4,1;-2,-3,1;-1,3,1|60,138,78,133,63,128
204|-1,3,1;2,2,1;-2,0,1;0,4,1;1,2,1|147,79,142,114,93
205|1,2,1;2,0,1;4,4,1;-2,1,1;,0,-2,1;-3,4,1|140,86,63,74,127,115
206|-3,4,1;-4,-1,1;-1,0,1;-3,-2,1;4,1,1;3,3,1|61,70,98,138,132,125
207|3,3,1;-1,-1,1;0,1,1;,4,-2,1;-1,1,1;,1,-3,1;-3,4,1|132,97,90,89,95,87,103
208|-3,4,1;3,2,1;,2,-3,1;-2,-4,1;,4,-2,1;0,2,1|102,87,79,125,89,105
209|0,2,1;-1,-1,1;1,1,1;,0,-1,1;,1,-3,1;-4,3,1|116,93,99,120,73,148
210|-4,3,1;0,2,1;3,3,1;,0,-2,1;4,0,1;2,2,1|144,129,101,121,100,88
211|2,2,1;,4,-4,1;-3,2,1;,3,-1,1;-1,-2,1;-2,1,1|139,60,145,131,72,85
212|-2,1,1;-1,-3,1;-4,1,1;2,0,1;,0,-2,1|140,104,146,144,148
213|0,-2,1;-1,-1,1;3,3,1;,1,-4,1;-3,-3,1;-4,-4,1;,2,-3,1|74,68,85,141,113,72,110
214|2,-3,1;-3,2,1;-1,-2,1;,2,-1,1;3,3,1;-3,0,1|65,133,66,129,74,91
215|-3,0,1;0,1,1;4,0,1;-1,-1,1;-4,4,1;-1,0,1;2,3,1|72,107,104,91,133,61,66
216|2,3,1;-3,1,1;-4,-4,1;-1,0,1;-2,2,1;-3,-1,1|142,116,114,65,117,96
217|-3,-1,1;,1,-4,1;-1,-2,1;1,4,1;,2,-4,1;1,2,1|61,101,63,146,128,121
218|1,2,1;3,4,1;0,3,1;-3,4,1;-1,-2,1;-3,2,1|103,129,124,148,70,121
219|-3,2,1;,1,-3,1;,4,-4,1;1,1,1;-3,-3,1;,1,-1,1|139,94,124,67,138,136
220|1,-1,1;-3,2,1;-1,3,1;,4,-2,1;3,0,1;-4,1,1;,2,-4,1|78,76,135,90,99,146,63
221|2,-4,1;0,0,1;,2,-3,1;4,0,1;0,3,1;2,1,1|121,115,69,106,146,136
222|2,1,1;3,3,1;-3,-3,1;1,3,1;0,2,1|141,144,61,120,149
223|0,2,1;2,4,1;-2,0,1;,4,-4,1;,1,-2,1;-3,4,1;4,1,1|71,98,95,71,69,139,74
224|4,1,1;1,0,1;-2,2,1;4,3,1;-2,-2,1|127,118,72,149,135
225|-2,-2,1;-3,3,1;-4,-1,1;1,1,1;-4,-4,1;-3,-3,1;1,2,1|70,135,92,118,74,62,88
226|1,2,1;-4,-1,1;,0,-4,1;2,0,1;,4,-2,1|138,142,95,141,132
227|4,-2,1;-2,1,1;-1,-3,1;-3,-1,1;-1,-4,1;,1,-2,1|138,83,88,143,126,85
228|1,-2,1;-2,-4,1;2,4,1;-4,-1,1;1,1,1;,0,-4,1|104,70,98,69,142,143
229|0,-4,1;3,4,1;-4,1,1;-3,-4,1;3,3,1|129,130,136,137,97
230|3,3,1;2,1,1;,1,-2,1;4,3,1;,3,-3,1|148,131,140,138,70
231|3,-3,1;-3,4,1;-2,-3,1;-4,-2,1;1,4,1;-4,-1,1|100,79,111,135,97,125
232|-4,-1,1;0,3,1;2,1,1;,1,-2,1;,2,-4,1;-1,-3,1|77,125,147,134,83,129
233|-1,-3,1;0,2,1;,4,-3,1;-4,-4,1;-1,2,1;4,3,1|135,73,149,86,108,132
234|4,3,1;3,0,1;,0,-2,1;1,0,1;-3,2,1;-1,-3,1|67,99,144,97,139,76
235|-1,-3,1;,3,-4,1;2,4,1;-1,3,1;,4,-2,1;1,1,1|63,128,114,137,134,77
236|1,1,1;-4,-1,1;-3,0,1;,4,-4,1;,3,-1,1;,1,-3,1|124,65,129,108,123,75
237|1,-3,1;-3,2,1;,2,-2,1;3,3,1;,4,-2,1;1,0,1;,0,-3,1;-2,2,1|65,91,64,70,82,81,116,117
238|-2,2,1;,1,-3,1;3,4,1;,4,-2,1;-4,2,1|86,102,131,141,112
239|-4,2,1;-3,4,1;,0,-4,1;-2,-3,1;-3,2,1;,0,-2,1|95,90,139,138,116,63
240|0,-2,1;-2,-1,1;,2,-4,1;-1,3,1;,3,-4,1;-3,-3,1;-2,4,1|100,89,97,142,89,91,70
241|-2,4,1;,1,-2,1;-3,-3,1;-1,1,1;-2,0,1;-4,4,1|89,113,73,80,108,108
